customer_id,origination_month,segment,subsegment,income_band,region,acquisition_channel,payroll_flag,digital_flag,autopay_flag,risk_band,product_tier,credit_line,age_band,tenure_months
C008832,2023-11,Mass,Standard,Low,West,Branch,1,1,1.0,Medium,Gold,10367.0,25-34,25
C008833,2022-07,Affluent,Premium,Medium,West,Digital,0,1,1.0,Medium,Platinum,36317.0,35-44,41
C008834,2025-02,Mass,Standard,Low,Central,Branch,1,0,0.0,High,Gold,21474.0,35-44,10
C008835,2024-12,Emerging,Growth,Medium,Central,Branch,1,0,1.0,High,Gold,10192.0,35-44,12
C008836,2022-09,Mass,Standard,Low,South,Branch,1,0,1.0,Low,Classic,11783.0,45-54,39
C008837,2024-08,Mass,Standard,Low,South,Partner,0,1,0.0,High,Classic,8752.0,18-24,16
C008838,2024-07,Mass,Standard,Medium,North,Branch,0,1,0.0,Medium,Gold,43874.0,18-24,17
C008839,2025-12,Emerging,Growth,Medium,South,Campaign,1,0,0.0,Medium,Classic,18673.0,25-34,1
C008840,2023-05,Mass,Payroll,Medium,South,Campaign,1,1,1.0,Medium,Classic,10783.0,35-44,31
C008841,2025-02,MASS,Payroll,High,West,Branch,1,0,1.0,High,Gold,14909.0,25-34,10
C008842,2022-06,AFFLUENT,Premium,High,Central,Digital,0,1,1.0,Low,Gold,25372.0,25-34,42
C008843,2025-09,Mass,Standard,High,South,Campaign,1,1,1.0,High,Gold,31551.0,55+,3
C008844,2024-04,Affluent,Premium,Medium,South,Campaign,1,0,0.0,Low,Gold,57662.0,55+,20
C008845,2024-04,Mass,Payroll,Low,North,Branch,1,1,1.0,Low,Gold,12779.0,25-34,20
C008846,2022-02,Affluent,Payroll Premium,Very High,South,Partner,1,0,1.0,Medium,Black,228490.0,45-54,46
C008847,2025-02,Emerging,Growth,Medium,Central,Branch,0,1,1.0,High,Classic,18473.0,35-44,10
C008848,2022-06,Mass,Payroll,Medium,North,Branch,1,0,0.0,High,Gold,48950.0,45-54,42
C008849,2025-12,Mass,Young,Low,South,Branch,1,0,1.0,High,Gold,19585.0,25-34,1
C008850,2022-01,Mass,Standard,Medium,Central,Campaign,0,1,0.0,Medium,Classic,10937.0,35-44,47
C008851,2025-01,Emerging,Digital NewToBank,High,Central,Branch,0,1,1.0,Medium,Classic,7823.0,25-34,11
C008852,2024-10,Mass,Standard,High,Central,Campaign,0,1,0.0,Low,Classic,6459.0,55+,14
C008853,2024-05,MASS,Young,Medium,North,Branch,0,0,0.0,Low,Classic,15425.0,25-34,19
C008854,2025-05,Affluent,Wealth,Very High,Central,Branch,0,1,0.0,Low,Platinum,88987.0,35-44,7
C008855,2025-06,Mass,Standard,Medium,Central,Campaign,1,1,1.0,Medium,Gold,32345.0,35-44,6
C008856,2023-08,Mass,Young,Medium,Central,Campaign,0,1,1.0,Medium,Gold,18431.0,25-34,28
C008857,2025-01,Mass,Standard,High,North,Digital,1,1,0.0,Medium,Platinum,62686.0,18-24,11
C008858,2025-09,Mass,Young,Medium,Central,Digital,0,0,0.0,Medium,Gold,24254.0,35-44,3
C008859,2024-02,Mass,Standard,Medium,West,Digital,0,1,1.0,Medium,Classic,10468.0,35-44,22
C008860,2025-11,Mass,Payroll,Low,West,Campaign,0,1,,Medium,Classic,21490.0,45-54,1
C008861,2025-10,Mass,Standard,Medium,Central,Digital,0,1,1.0,Low,Classic,5166.0,18-24,2
C008862,2024-08,Affluent,Payroll Premium,Very High,Central,Campaign,1,0,1.0,Low,Platinum,129300.0,18-24,16
C008863,2025-01,Affluent,Premium,High,Central,Campaign,0,0,0.0,Medium,Platinum,103287.0,45-54,11
C008864,2022-03,Mass,Standard,Low,North,Campaign,0,1,0.0,Medium,Gold,24974.0,35-44,45
C008865,2024-08,Mass,Payroll,Low,West,Branch,1,1,1.0,Medium,Classic,16287.0,25-34,16
C008866,2025-07,Affluent,Payroll Premium,Very High,South,Branch,1,0,1.0,Low,Platinum,36595.0,25-34,5
C008867,2025-08,Mass,Standard,Medium,Central,Branch,0,1,0.0,Low,Classic,5000.0,35-44,4
C008868,2023-11,Mass,Standard,Low,Central,Campaign,0,1,0.0,Medium,Gold,20470.0,35-44,25
C008869,2024-03,Mass,Standard,Low,South,Branch,0,1,0.0,Medium,Gold,35502.0,45-54,21
C008870,2024-05,Mass,Standard,Medium,Central,Branch,0,1,1.0,High,Classic,13450.0,25-34,19
C008871,2025-06,Emerging,Digital NewToBank,Medium,Central,Partner,1,1,1.0,Medium,Classic,11128.0,25-34,6
C008872,2023-11,Mass,Standard,Low,South,Branch,0,1,0.0,Medium,Gold,37900.0,18-24,25
C008873,2024-12,Affluent,Wealth,Very High,Central,Branch,1,0,1.0,Low,Platinum,65113.0,25-34,12
C008874,2025-06,Mass,Standard,Medium,South,Campaign,0,0,0.0,High,Classic,25267.0,25-34,6
C008875,2025-11,Emerging,Growth,Medium,West,Branch,0,0,1.0,Medium,Classic,11102.0,55+,1
C008876,2022-01,Mass,Standard,Medium,North,Campaign,0,1,1.0,Medium,Classic,5000.0,25-34,47
C008877,2022-11,Mass,Payroll,Low,North,Digital,1,0,1.0,Medium,Classic,15354.0,55+,37
C008878,2024-08,Mass,Standard,Medium,West,Digital,1,1,1.0,Low,Classic,9047.0,45-54,16
C008879,2023-05,Mass,Standard,Medium,North,Branch,0,0,0.0,Medium,Gold,23850.0,35-44,31
C008880,2025-07,Mass,Standard,High,North,Campaign,0,0,0.0,Low,Classic,13178.0,25-34,5
C008881,2025-11,Mass,Payroll,Low,West,Campaign,1,0,1.0,Medium,Gold,43293.0,18-24,1
C008882,2025-10,Mass,Standard,Medium,Central,Branch,0,0,1.0,Medium,Classic,11889.0,25-34,2
C008883,2024-06,Mass,Young,Medium,Central,Campaign,0,1,1.0,High,Classic,14917.0,18-24,18
C008884,2024-11,Mass,Payroll,Medium,Central,Branch,1,0,1.0,Low,Classic,9321.0,45-54,13
C008885,2024-08,Affluent,Premium,Very High,West,Digital,0,1,0.0,Low,Platinum,125314.0,35-44,16
C008886,2022-01,Affluent,Wealth,Medium,South,Branch,0,0,1.0,High,Gold,40791.0,45-54,47
C008887,2024-03,Affluent,Premium,High,Central,Campaign,0,1,1.0,High,Gold,20113.0,35-44,21
C008888,2025-07,Affluent,Payroll Premium,High,Central,Digital,1,1,0.0,Low,Platinum,107580.0,45-54,5
C008889,2023-01,Mass,Standard,Medium,North,Partner,0,1,1.0,Medium,Platinum,89360.0,45-54,35
C008890,2025-03,Mass,Standard,High,West,Digital,0,1,1.0,Medium,Classic,7924.0,25-34,9
C008891,2024-06,Mass,Payroll,Low,South,Digital,1,1,1.0,Low,Classic,5862.0,25-34,18
C008892,2022-07,Affluent,Wealth,High,Central,Campaign,0,1,0.0,Low,Gold,13692.0,18-24,41
C008893,2024-01,Emerging,Digital NewToBank,High,West,Campaign,0,1,0.0,Medium,Classic,18563.0,35-44,23
C008894,2024-11,Mass,Young,High,West,Branch,0,0,0.0,Medium,Classic,13942.0,35-44,13
C008895,2023-01,Mass,Standard,Medium,South,Digital,1,1,1.0,Medium,Classic,11196.0,55+,35
C008896,2024-11,Mass,Standard,Medium,West,Campaign,1,0,1.0,Medium,Classic,19942.0,18-24,13
C008897,2023-03,Mass,Standard,Low,North,Digital,0,1,1.0,Medium,Classic,23065.0,55+,33
C008898,2023-12,Masivo,Young,Low,South,Branch,0,1,1.0,Medium,Classic,16251.0,45-54,24
C008899,2024-07,Mass,Young,Low,North,Branch,0,0,0.0,Medium,Gold,40747.0,45-54,17
C008900,2022-04,Emerging,Digital NewToBank,Medium,South,Campaign,0,1,1.0,Low,Classic,13460.0,25-34,44
C008901,2025-09,Mass,Standard,Medium,West,Branch,0,0,1.0,Low,Classic,17053.0,55+,3
C008902,2022-06,Emerging,Growth,Medium,Central,Branch,1,0,1.0,Low,Gold,35991.0,18-24,42
C008903,2022-12,Affluent,Premium,Medium,South,Branch,0,0,0.0,Low,Platinum,39548.0,25-34,36
C008904,2025-11,Affluent,Premium,High,North,Branch,0,0,0.0,Low,Platinum,79868.0,35-44,1
C008905,2024-01,Mass,Standard,Low,South,Branch,0,1,0.0,High,Classic,10071.0,35-44,23
C008906,2024-08,Mass,Standard,High,North,Campaign,1,0,1.0,Medium,Classic,9065.0,45-54,16
C008907,2022-07,Mass,Standard,High,North,Branch,0,0,0.0,High,Classic,14586.0,45-54,41
C008908,2024-05,Mass,Standard,Low,South,Digital,0,1,0.0,High,Classic,5000.0,25-34,19
C008909,2025-08,Mass,Standard,Low,Central,Campaign,0,0,1.0,Low,Classic,5000.0,45-54,4
C008910,2024-06,Emerging,Growth,High,Central,Partner,0,0,1.0,Medium,Gold,36970.0,35-44,18
C008911,2024-12,Affluent,Wealth,Medium,Central,Campaign,1,0,0.0,High,Platinum,93119.0,45-54,12
C008912,2025-07,Affluent,Premium,Very High,South,Partner,0,0,0.0,Medium,Platinum,91960.0,25-34,5
C008913,2024-01,Affluent,Wealth,High,South,Digital,0,1,0.0,Low,Platinum,78645.0,55+,23
C008914,2025-12,MASS,Standard,Medium,North,Campaign,0,0,0.0,High,Gold,38952.0,18-24,1
C008915,2024-07,Mass,Payroll,Medium,South,Partner,1,0,0.0,Low,Gold,30223.0,55+,17
C008916,2023-01,Mass,Standard,Low,South,Branch,0,1,0.0,Low,Classic,15323.0,55+,35
C008917,2023-10,Mass,Standard,Low,South,Branch,0,1,0.0,Medium,Gold,5000.0,25-34,26
C008918,2025-06,Affluent,Wealth,Very High,West,Campaign,1,1,1.0,Medium,Platinum,89631.0,18-24,6
C008919,2025-06,Mass,Young,High,Central,Branch,0,0,0.0,High,Gold,36822.0,18-24,6
C008920,2023-12,Mass,Standard,Medium,West,Branch,1,0,1.0,Medium,Gold,15129.0,45-54,24
C008921,2025-06,Mass,Standard,Medium,West,Campaign,1,1,0.0,Medium,Classic,5000.0,35-44,6
C008922,2022-07,Mass,Young,High,South,Branch,1,1,1.0,High,Classic,11672.0,35-44,41
C008923,2024-06,Mass,Standard,Low,Central,Branch,0,1,1.0,Medium,Classic,6427.0,45-54,18
C008924,2025-07,Affluent,Premium,High,North,Campaign,0,0,1.0,Low,Platinum,68078.0,45-54,5
C008925,2025-06,Mass,Young,Low,West,Branch,0,0,0.0,High,Classic,14621.0,18-24,6
C008926,2023-08,Mass,Payroll,Low,North,Campaign,1,0,0.0,Medium,Classic,13574.0,18-24,28
C008927,2025-03,Mass,Standard,Medium,North,Digital,0,1,0.0,Medium,Classic,16042.0,25-34,9
C008928,2023-12,MASS,Young,Low,West,Campaign,0,1,0.0,Medium,Gold,62952.0,45-54,24
C008929,2025-05,MASS,Payroll,Low,Central,Campaign,1,1,1.0,Medium,Gold,40873.0,35-44,7
C008930,2025-10,Emerging,Growth,Medium,Central,Digital,0,1,0.0,Low,Classic,18994.0,35-44,2
C008931,2022-09,Mass,Payroll,Low,West,Partner,0,1,0.0,Medium,Gold,27582.0,25-34,39
C008932,2025-04,Mass,Standard,Low,South,Digital,0,1,0.0,Low,Classic,5000.0,45-54,8
C008933,2025-10,Mass,Payroll,Low,Central,Digital,1,1,0.0,Medium,Gold,16081.0,25-34,2
C008934,2025-12,Affluent,Payroll Premium,Very High,Central,Digital,1,1,1.0,Low,Platinum,46127.0,35-44,1
C008935,2023-09,MASS,Standard,Medium,South,Branch,0,1,0.0,Medium,Classic,15303.0,45-54,27
C008936,2022-07,Masivo,Payroll,Medium,South,Campaign,1,1,0.0,Medium,Gold,63371.0,35-44,41
C008937,2022-08,Mass,Standard,Medium,South,Branch,0,0,0.0,Low,Gold,26890.0,25-34,40
C008938,2023-06,Emerging,Growth,High,North,Branch,0,0,0.0,Medium,Gold,6823.0,35-44,30
C008939,2024-07,MASS,Payroll,Low,South,Campaign,1,1,1.0,Medium,Gold,34321.0,25-34,17
C008940,2025-04,Mass,Payroll,High,Central,Digital,1,1,0.0,Low,Classic,10692.0,18-24,8
C008941,2024-05,Mass,Young,Medium,West,Digital,0,1,0.0,High,Gold,21133.0,25-34,19
C008942,2024-10,Mass,Young,Low,South,Digital,0,1,0.0,Medium,Classic,15743.0,45-54,14
C008943,2024-09,Affluent,Wealth,High,North,Digital,0,1,0.0,Medium,Black,144022.0,35-44,15
C008944,2025-05,Emerging,Growth,Medium,Central,Branch,0,0,1.0,Medium,Gold,37683.0,25-34,7
C008945,2024-09,Mass,Standard,Low,South,Campaign,0,0,0.0,Medium,Platinum,101081.0,18-24,15
C008946,2023-04,Affluent,Premium,Medium,South,Digital,0,1,1.0,Medium,Platinum,90827.0,35-44,32
C008947,2025-12,Affluent,Premium,High,Central,Branch,0,1,0.0,Low,Black,159307.0,25-34,1
C008948,2025-09,Emerging,Growth,Medium,Central,Branch,0,0,1.0,Low,Gold,34737.0,35-44,3
C008949,2024-05,Mass,Payroll,Low,North,Digital,1,1,0.0,Low,Gold,24772.0,25-34,19
C008950,2024-03,Mass,Payroll,Medium,Central,Digital,0,1,0.0,Medium,Classic,12737.0,55+,21
C008951,2023-03,Mass,Young,Low,North,Partner,0,1,0.0,Low,Classic,14049.0,45-54,33
C008952,2022-10,Affluent,Premium,High,West,Branch,1,0,1.0,Low,Gold,19087.0,25-34,38
C008953,2024-12,Mass,Standard,Low,South,Campaign,0,0,1.0,Medium,Classic,7794.0,35-44,12
C008954,2024-05,Mass,Payroll,Medium,West,Campaign,1,0,1.0,High,Gold,31721.0,35-44,19
C008955,2023-05,Mass,Payroll,High,West,Digital,0,1,1.0,High,Classic,9114.0,25-34,31
C008956,2023-03,Mass,Standard,Low,South,Campaign,0,0,0.0,High,Gold,22510.0,45-54,33
C008957,2022-02,Mass,Standard,High,Central,Campaign,0,1,0.0,Medium,Classic,12104.0,45-54,46
C008958,2023-06,Affluent,Premium,Very High,West,Campaign,0,0,0.0,Low,Platinum,103188.0,35-44,30
C008959,2022-10,Mass,Payroll,Low,Central,Branch,0,1,0.0,Medium,Classic,5000.0,45-54,38
C008960,2023-03,Affluent,Payroll Premium,High,Central,Branch,0,1,0.0,Medium,Gold,37855.0,35-44,33
C008961,2022-06,Mass,Standard,Medium,Central,Digital,0,1,0.0,High,Gold,47222.0,35-44,42
C008962,2024-11,Masivo,Standard,Medium,North,Branch,0,0,0.0,Medium,Classic,6141.0,35-44,13
C008963,2025-09,Mass,Standard,Medium,Central,Digital,1,1,1.0,High,Gold,49985.0,35-44,3
C008964,2023-06,Mass,Standard,Medium,North,Digital,1,1,0.0,Medium,Gold,42193.0,35-44,30
C008965,2023-08,Mass,Standard,Low,North,Digital,0,1,0.0,High,Gold,21989.0,55+,28
C008966,2023-09,Affluent,Premium,Medium,Central,Digital,1,1,0.0,Medium,Platinum,60524.0,55+,27
C008967,2023-01,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Gold,35224.0,35-44,35
C008968,2023-11,Affluent,Premium,Very High,Central,Branch,0,0,0.0,Low,Platinum,77201.0,25-34,25
C008969,2025-10,Mass,Payroll,Medium,North,Digital,1,1,0.0,Low,Classic,8741.0,35-44,2
C008970,2023-07,Mass,Standard,Medium,Central,Digital,0,1,,Low,Classic,21302.0,45-54,29
C008971,2025-05,Mass,Payroll,Low,North,Branch,1,0,0.0,Medium,Classic,16570.0,25-34,7
C008972,2022-11,Mass,Young,Low,South,Branch,0,1,0.0,Medium,Platinum,74092.0,25-34,37
C008973,2025-01,Mass,Standard,Medium,West,Branch,0,0,0.0,Medium,Gold,38808.0,45-54,11
C008974,2024-01,Mass,Standard,Medium,North,Digital,0,1,0.0,Medium,Classic,12438.0,35-44,23
C008975,2024-12,Mass,Standard,Medium,North,Digital,0,1,0.0,High,Gold,43668.0,35-44,12
C008976,2025-05,Mass,Standard,Low,Central,Branch,0,1,1.0,Low,Classic,11144.0,35-44,7
C008977,2023-08,Masivo,Standard,Low,Central,Digital,1,1,1.0,Low,Classic,18530.0,35-44,28
C008978,2024-03,Affluent,Wealth,Medium,Central,Digital,0,1,0.0,Medium,Black,270275.0,25-34,21
C008979,2024-04,Mass,Standard,Medium,North,Digital,0,1,0.0,High,Gold,34297.0,18-24,20
C008980,2022-07,Mass,Standard,Medium,Central,Campaign,0,0,0.0,High,Classic,14159.0,55+,41
C008981,2024-01,Affluent,Payroll Premium,High,West,Branch,1,0,0.0,Low,Platinum,109281.0,25-34,23
C008982,2025-05,Mass,Standard,High,West,Branch,1,1,1.0,Low,Classic,11831.0,45-54,7
C008983,2025-10,Masivo,Standard,Low,South,Digital,0,1,0.0,High,Classic,10852.0,35-44,2
C008984,2022-07,Mass,Payroll,Low,West,Partner,1,1,1.0,Low,Platinum,103311.0,45-54,41
C008985,2022-08,Mass,Standard,Low,North,Digital,0,1,0.0,Medium,Classic,12896.0,45-54,40
C008986,2025-09,Affluent,Wealth,High,North,Branch,0,0,,Low,Platinum,128345.0,35-44,3
C008987,2022-06,Mass,Young,Medium,Central,Partner,0,1,0.0,Low,Platinum,99021.0,18-24,42
C008988,2022-09,Emerging,Digital NewToBank,High,South,Digital,1,1,1.0,Low,Gold,57019.0,25-34,39
C008989,2023-03,Affluent,Premium,High,West,Digital,0,0,0.0,Low,Black,115181.0,35-44,33
C008990,2025-02,Mass,Standard,Medium,Central,Digital,0,1,0.0,Medium,Gold,29322.0,18-24,10
C008991,2024-03,Mass,Standard,Medium,North,Branch,0,1,0.0,High,Platinum,75575.0,55+,21
C008992,2022-07,MASS,Young,Medium,West,Campaign,1,1,0.0,Medium,Platinum,83838.0,25-34,41
C008993,2023-06,Mass,Young,Low,Central,Digital,1,1,1.0,High,Classic,10454.0,55+,30
C008994,2023-03,MASS,Standard,Medium,South,Partner,0,1,0.0,Medium,Gold,14734.0,25-34,33
C008995,2025-11,Mass,Young,Medium,Central,Branch,0,0,0.0,Medium,Platinum,120727.0,45-54,1
C008996,2025-10,Masivo,Standard,Medium,North,Digital,1,1,1.0,Medium,Classic,11942.0,35-44,2
C008997,2023-05,Mass,Standard,Low,South,Digital,1,1,1.0,High,Classic,11146.0,25-34,31
C008998,2022-12,Emerging,Growth,Medium,Central,Campaign,0,0,0.0,Medium,Classic,11608.0,45-54,36
C008999,2024-04,Mass,Standard,Medium,Central,Branch,1,1,1.0,High,Gold,34829.0,35-44,20
C009000,2023-11,Emerging,Digital NewToBank,Low,West,Campaign,0,1,1.0,Medium,Classic,10294.0,35-44,25
C009001,2024-11,Emerging,Growth,Medium,North,Digital,1,1,1.0,Medium,Classic,5000.0,35-44,13
C009002,2025-10,Mass,Payroll,Low,Central,Digital,1,1,1.0,Low,Classic,13550.0,18-24,2
C009003,2025-06,Affluent,Payroll Premium,High,Central,Campaign,1,1,1.0,Low,Black,186628.0,55+,6
C009004,2025-06,MASS,Payroll,Low,North,Digital,1,1,1.0,Low,Gold,38159.0,35-44,6
C009005,2025-05,Mass,Standard,High,North,Campaign,0,1,1.0,Medium,Classic,7342.0,45-54,7
C009006,2025-08,Mass,Payroll,Low,North,Digital,1,1,1.0,Medium,Gold,39110.0,25-34,4
C009007,2024-02,Mass,Standard,Medium,Central,Branch,1,1,1.0,Medium,Gold,5000.0,35-44,22
C009008,2022-09,MASS,Payroll,Low,Central,Branch,0,1,,High,Gold,61225.0,45-54,39
C009009,2025-11,MASS,Standard,Low,West,Branch,0,0,0.0,Medium,Gold,44923.0,35-44,1
C009010,2023-04,Masivo,Payroll,Medium,Central,Digital,1,1,1.0,Low,Gold,26342.0,25-34,32
C009011,2025-08,Mass,Payroll,Low,South,Branch,1,0,0.0,Low,Classic,22524.0,45-54,4
C009012,2025-08,Mass,Payroll,Medium,North,Campaign,1,1,1.0,Medium,Classic,10872.0,55+,4
C009013,2024-05,Mass,Young,Low,North,Branch,0,0,0.0,Low,Classic,5000.0,35-44,19
C009014,2025-05,MASS,Standard,Medium,Central,Digital,0,0,0.0,Low,Gold,14337.0,35-44,7
C009015,2025-04,Mass,Standard,Medium,West,Branch,0,1,1.0,Medium,Classic,6584.0,25-34,8
C009016,2023-01,Mass,Standard,High,North,Branch,0,0,0.0,Medium,Classic,15813.0,25-34,35
C009017,2023-11,Mass,Standard,Medium,Central,Branch,0,0,0.0,Low,Classic,13116.0,55+,25
C009018,2022-12,Affluent,Premium,Very High,North,Partner,0,1,0.0,Low,Platinum,125832.0,18-24,36
C009019,2025-12,Masivo,Standard,Medium,South,Branch,1,1,1.0,Low,Classic,18004.0,45-54,1
C009020,2023-12,Mass,Payroll,Low,West,Branch,1,1,1.0,Medium,Platinum,129531.0,35-44,24
C009021,2024-09,Mass,Young,Medium,Central,Campaign,1,0,1.0,Medium,Gold,27438.0,45-54,15
C009022,2022-07,Affluent,Premium,High,Central,Digital,0,1,0.0,Low,Platinum,86231.0,45-54,41
C009023,2023-09,Mass,Standard,Low,Central,Digital,1,1,,Medium,Classic,7461.0,45-54,27
C009024,2025-09,Mass,Standard,High,West,Campaign,0,1,0.0,Low,Gold,43635.0,35-44,3
C009025,2024-01,Mass,Standard,Low,South,Campaign,0,1,0.0,Low,Classic,5867.0,35-44,23
C009026,2024-12,Mass,Payroll,Medium,North,Campaign,1,1,1.0,Medium,Classic,14454.0,35-44,12
C009027,2025-01,Mass,Standard,Medium,North,Digital,0,1,0.0,Medium,Classic,7546.0,35-44,11
C009028,2024-08,Mass,Payroll,Medium,Central,Campaign,0,1,0.0,High,Gold,39747.0,45-54,16
C009029,2023-12,Emerging,Growth,Medium,South,Partner,0,0,0.0,High,Gold,12286.0,45-54,24
C009030,2024-09,Mass,Young,Low,Central,Campaign,1,0,1.0,High,Classic,10338.0,35-44,15
C009031,2025-12,Mass,Young,Low,South,Digital,0,1,1.0,Medium,Classic,6552.0,35-44,1
C009032,2022-04,Affluent,Payroll Premium,Medium,Central,Branch,1,1,1.0,Low,Gold,23251.0,55+,44
C009033,2022-09,Mass,Standard,Low,Central,Partner,0,0,1.0,Medium,Classic,11788.0,45-54,39
C009034,2024-09,Affluent,Premium,Very High,Central,Branch,0,0,0.0,Low,Platinum,45246.0,25-34,15
C009035,2023-05,Mass,Standard,Medium,West,Branch,0,1,0.0,Low,Gold,19879.0,35-44,31
C009036,2024-07,Affluent,Wealth,High,Central,Branch,0,1,0.0,Low,Platinum,71056.0,55+,17
C009037,2025-07,Mass,Standard,Low,South,Branch,0,1,0.0,Low,Classic,15133.0,25-34,5
C009038,2023-10,Affluent,Payroll Premium,High,North,Campaign,1,0,0.0,Low,Platinum,73125.0,55+,26
C009039,2023-06,Affluent,Wealth,High,North,Branch,1,1,1.0,Low,Platinum,83380.0,55+,30
C009040,2024-03,Mass,Payroll,Medium,West,Branch,1,0,0.0,Medium,Classic,8162.0,18-24,21
C009041,2022-03,Mass,Payroll,Low,South,Branch,1,1,0.0,Low,Classic,8884.0,25-34,45
C009042,2025-09,Mass,Standard,Medium,South,Digital,0,1,0.0,Low,Classic,14578.0,18-24,3
C009043,2023-02,Emerging,Growth,Medium,Central,Campaign,1,1,1.0,Low,Classic,15416.0,55+,34
C009044,2025-08,Mass,Payroll,High,North,Digital,0,1,0.0,High,Platinum,107225.0,25-34,4
C009045,2024-06,Mass,Young,Low,Central,Campaign,0,0,0.0,Low,Gold,59441.0,25-34,18
C009046,2024-09,Mass,Payroll,Low,Central,Campaign,1,1,0.0,Medium,Gold,44526.0,55+,15
C009047,2022-09,Mass,Payroll,High,South,Branch,1,1,1.0,Medium,Classic,14892.0,35-44,39
C009048,2025-01,Mass,Young,Low,North,Campaign,0,1,,Medium,Classic,7060.0,35-44,11
C009049,2022-03,Emerging,Growth,Medium,Central,Campaign,0,0,0.0,Medium,Classic,10273.0,25-34,45
C009050,2024-04,MASS,Young,Medium,Central,Branch,1,1,,Medium,Gold,40064.0,55+,20
C009051,2024-09,Affluent,Premium,High,West,Digital,0,1,0.0,Low,Platinum,109012.0,55+,15
C009052,2023-05,Mass,Standard,Low,Central,Branch,0,0,0.0,Medium,Classic,17459.0,45-54,31
C009053,2024-05,Mass,Standard,Low,Central,Branch,1,0,0.0,Low,Classic,9768.0,25-34,19
C009054,2022-10,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Classic,16654.0,35-44,38
C009055,2022-01,Mass,Standard,Medium,Central,Branch,0,1,0.0,High,Gold,32214.0,35-44,47
C009056,2022-04,Emerging,Growth,Medium,Central,Branch,1,0,0.0,Medium,Classic,15159.0,45-54,44
C009057,2025-11,Affluent,Premium,High,Central,Branch,0,1,1.0,Low,Gold,12733.0,45-54,1
C009058,2023-10,Mass,Standard,Low,South,Branch,0,1,0.0,Medium,Classic,19395.0,35-44,26
C009059,2023-09,Mass,Standard,Medium,South,Branch,1,1,0.0,Medium,Classic,15839.0,55+,27
C009060,2024-07,Mass,Payroll,High,North,Digital,1,1,0.0,Medium,Classic,9897.0,25-34,17
C009061,2025-11,Emerging,Growth,High,Central,Branch,0,0,0.0,Low,Classic,14882.0,35-44,1
C009062,2024-10,Affluent,Premium,High,Central,Campaign,0,1,0.0,High,Gold,44138.0,55+,14
C009063,2023-11,Affluent,Premium,High,Central,Campaign,0,1,0.0,Low,Gold,54378.0,35-44,25
C009064,2025-02,Mass,Standard,Medium,Central,Campaign,1,1,1.0,High,Classic,10550.0,55+,10
C009065,2024-04,Mass,Young,Medium,Central,Branch,0,0,0.0,Medium,Classic,7909.0,35-44,20
C009066,2025-01,Mass,Payroll,Medium,South,Campaign,1,0,1.0,Medium,Platinum,103329.0,35-44,11
C009067,2022-12,Mass,Payroll,Medium,Central,Digital,1,1,1.0,Low,Classic,10388.0,35-44,36
C009068,2023-05,Mass,Standard,Low,Central,Branch,0,0,0.0,Low,Classic,19283.0,55+,31
C009069,2025-12,Mass,Standard,Low,West,Campaign,0,0,1.0,Medium,Classic,10657.0,45-54,1
C009070,2025-06,Mass,Standard,Low,South,Branch,0,0,0.0,Medium,Classic,13299.0,35-44,6
C009071,2023-02,Emerging,Growth,Low,Central,Digital,1,1,1.0,Medium,Classic,9486.0,25-34,34
C009072,2024-03,Affluent,Payroll Premium,High,West,Campaign,1,1,1.0,Medium,Platinum,95174.0,55+,21
C009073,2024-05,MASS,Young,Low,North,Branch,0,0,0.0,Low,Gold,35751.0,35-44,19
C009074,2025-01,MASS,Standard,Low,Central,Branch,0,1,0.0,Medium,Classic,6562.0,45-54,11
C009075,2024-05,Mass,Standard,Low,North,Partner,0,0,0.0,Medium,Gold,37140.0,25-34,19
C009076,2024-10,Affluent,Premium,High,West,Campaign,0,0,1.0,Low,Gold,17380.0,45-54,14
C009077,2025-03,Affluent,Payroll Premium,High,South,Branch,1,1,0.0,Low,Platinum,113705.0,45-54,9
C009078,2025-08,Affluent,Premium,Very High,South,Digital,0,1,0.0,Low,Platinum,123499.0,45-54,4
C009079,2023-01,Affluent,Premium,High,North,Branch,1,1,1.0,Medium,Platinum,72851.0,18-24,35
C009080,2025-01,Mass,Young,Low,South,Campaign,1,0,1.0,Low,Gold,45398.0,35-44,11
C009081,2025-04,Mass,Payroll,Low,Central,Digital,1,1,0.0,Medium,Classic,11530.0,35-44,8
C009082,2025-07,Mass,Standard,Medium,West,Campaign,1,0,1.0,Low,Gold,42127.0,25-34,5
C009083,2025-09,Mass,Standard,Low,North,Partner,0,1,0.0,Medium,Classic,13177.0,55+,3
C009084,2025-02,Affluent,Payroll Premium,High,North,Partner,1,1,1.0,Low,Platinum,78590.0,55+,10
C009085,2022-07,Mass,Payroll,High,West,Branch,1,0,0.0,Medium,Classic,6407.0,35-44,41
C009086,2024-01,MASS,Payroll,Low,Central,Partner,1,0,1.0,High,Classic,18332.0,45-54,23
C009087,2025-10,Mass,Standard,High,Central,Branch,0,1,1.0,Medium,Classic,18271.0,35-44,2
C009088,2023-09,Emerging,Digital NewToBank,Medium,Central,Branch,0,0,1.0,Low,Classic,11821.0,45-54,27
C009089,2022-05,Mass,Payroll,Medium,West,Branch,1,0,1.0,Medium,Gold,28510.0,35-44,43
